trialKeys,levelFreq,levelFace,lCueName,rCueName,srespLoc,srespChoice,RT,Hand,blockType,subjectId
MahGol,HF,3,Mahnaz,Goli,left,Mahnaz,0.899683799999991,Left,same,sub1
MahGol,HF,-3,Mahnaz,Goli,left,Mahnaz,0.793690599999991,Left,same,sub1
AbHa,HF,-1,Abbas,Hasan,left,Abbas,0.931753200000003,Left,same,sub1
AbHa,HF,-3,Abbas,Hasan,left,Abbas,0.466913500000004,Left,same,sub1
MahGol,HF,-1,Mahnaz,Goli,left,Mahnaz,0.641157499999991,Left,same,sub1
AbHa,HF,0,Abbas,Hasan,left,Abbas,1.15271659999999,Left,same,sub1
MahGol,HF,2,Mahnaz,Goli,right,Goli,0.938853899999998,Left,same,sub1
MahGol,HF,-3,Mahnaz,Goli,left,Mahnaz,0.619055500000002,Left,same,sub1
AbHa,HF,3,Abbas,Hasan,left,Abbas,1.66725840000001,Left,same,sub1
AbHa,HF,3,Abbas,Hasan,right,Hasan,0.602292399999982,Left,same,sub1
AbHa,HF,0,Abbas,Hasan,left,Abbas,0.754897199999988,Left,same,sub1
MahGol,HF,1,Mahnaz,Goli,left,Mahnaz,0.821039899999988,Left,same,sub1
MahGol,HF,2,Mahnaz,Goli,right,Goli,0.941321500000015,Left,same,sub1
AbHa,HF,-3,Abbas,Hasan,left,Abbas,0.7342443,Left,same,sub1
MahGol,HF,-2,Mahnaz,Goli,left,Mahnaz,0.477017499999988,Left,same,sub1
MahGol,HF,1,Mahnaz,Goli,left,Mahnaz,1.52674380000002,Left,same,sub1
AbHa,HF,2,Abbas,Hasan,right,Hasan,1.04693430000003,Left,same,sub1
AbHa,HF,-1,Abbas,Hasan,right,Hasan,0.670622000000037,Left,same,sub1
AbHa,HF,-3,Abbas,Hasan,left,Abbas,0.651798799999995,Left,same,sub1
AbHa,HF,0,Abbas,Hasan,left,Abbas,0.500712000000021,Left,same,sub1
MahGol,HF,2,Mahnaz,Goli,left,Mahnaz,0.620878300000015,Left,same,sub1
MahGol,HF,-2,Mahnaz,Goli,left,Mahnaz,0.521214900000018,Left,same,sub1
MahGol,HF,-1,Mahnaz,Goli,left,Mahnaz,1.0997557,Left,same,sub1
AbHa,HF,0,Abbas,Hasan,right,Hasan,0.859239899999977,Left,same,sub1
MahGol,HF,-2,Mahnaz,Goli,left,Mahnaz,0.374779900000021,Left,same,sub1
MahGol,HF,-1,Mahnaz,Goli,left,Mahnaz,0.86600420000002,Left,same,sub1
MahGol,HF,-3,Mahnaz,Goli,left,Mahnaz,0.643648999999982,Left,same,sub1
MahGol,HF,-1,Mahnaz,Goli,left,Mahnaz,0.491770400000007,Left,same,sub1
AbHa,HF,2,Abbas,Hasan,left,Abbas,1.21865609999998,Right,same,sub1
MahGol,HF,2,Mahnaz,Goli,right,Goli,1.74907669999999,Right,same,sub1
MahGol,HF,-3,Mahnaz,Goli,left,Mahnaz,1.02789430000001,Right,same,sub1
AbHa,HF,1,Abbas,Hasan,left,Abbas,2.13063490000002,Right,same,sub1
AbHa,HF,-2,Abbas,Hasan,left,Abbas,0.732667300000003,Right,same,sub1
AbHa,HF,-1,Abbas,Hasan,left,Abbas,0.687319399999978,Right,same,sub1
AbHa,HF,-3,Abbas,Hasan,left,Abbas,0.657903200000021,Right,same,sub1
AbHa,HF,0,Abbas,Hasan,left,Abbas,0.489066700000024,Right,same,sub1
MahGol,HF,2,Mahnaz,Goli,right,Goli,1.52346570000003,Right,same,sub1
MahGol,HF,-2,Mahnaz,Goli,left,Mahnaz,0.513487099999963,Right,same,sub1
AbHa,HF,-3,Abbas,Hasan,right,Hasan,1.41889079999999,Right,same,sub1
MahGol,HF,-3,Mahnaz,Goli,left,Mahnaz,0.740117699999985,Right,same,sub1
AbHa,HF,-1,Abbas,Hasan,left,Abbas,1.03342599999996,Right,same,sub1
MahGol,HF,3,Mahnaz,Goli,right,Goli,1.04574209999998,Right,same,sub1
AbHa,HF,-2,Abbas,Hasan,right,Hasan,0.776532800000041,Right,same,sub1
MahGol,HF,0,Mahnaz,Goli,right,Goli,1.38631370000002,Right,same,sub1
MahGol,HF,-3,Mahnaz,Goli,left,Mahnaz,0.336449300000027,Right,same,sub1
AbHa,HF,-3,Abbas,Hasan,right,Hasan,1.06066079999999,Right,same,sub1
MahGol,HF,-2,Mahnaz,Goli,left,Mahnaz,0.793670899999995,Right,same,sub1
AbHa,HF,-3,Abbas,Hasan,right,Hasan,1.36223710000002,Right,same,sub1
MahGol,HF,2,Mahnaz,Goli,right,Goli,0.925638400000025,Right,same,sub1
MahGol,HF,2,Mahnaz,Goli,right,Goli,0.616703599999994,Right,same,sub1
AbHa,HF,1,Abbas,Hasan,left,Abbas,1.05218139999999,Right,same,sub1
MahGol,HF,-3,Mahnaz,Goli,left,Mahnaz,0.762803899999994,Right,same,sub1
MahGol,HF,3,Mahnaz,Goli,right,Goli,0.963622100000009,Right,same,sub1
AbHa,HF,-3,Abbas,Hasan,right,Hasan,1.77287219999999,Right,same,sub1
MahGol,HF,1,Mahnaz,Goli,left,Mahnaz,0.986116900000013,Right,same,sub1
AbHa,HF,-1,Abbas,Hasan,left,Abbas,0.631668000000047,Right,same,sub1
MahGol,HF,-1,Mahnaz,Goli,right,Goli,0.783843100000013,Right,same,sub1
MahGol,HF,-2,Mahnaz,Goli,left,Mahnaz,0.56450650000005,Right,same,sub1
AbHa,HF,3,Abbas,Hasan,left,Abbas,2.49520219999999,Right,same,sub1
AbHa,HF,-2,Abbas,Hasan,left,Abbas,0.653282600000011,Right,same,sub1
AbHa,HF,-1,Abbas,Hasan,left,Abbas,0.465875400000016,Right,same,sub1
AbHa,HF,1,Abbas,Hasan,left,Abbas,0.831874099999993,Right,same,sub1
AbHa,HF,3,Abbas,Hasan,left,Abbas,0.673446799999965,Right,same,sub1
MahGol,HF,3,Mahnaz,Goli,left,Mahnaz,0.882237700000019,Right,same,sub1
MahGol,HF,0,Mahnaz,Goli,left,Mahnaz,0.61056450000001,Right,same,sub1
AbHa,HF,3,Abbas,Hasan,right,Hasan,0.641987500000027,Right,same,sub1
MahGol,HF,1,Mahnaz,Goli,left,Mahnaz,0.724237399999993,Right,same,sub1
MahGol,HF,3,Mahnaz,Goli,left,Mahnaz,0.645969100000002,Right,same,sub1
MahGol,HF,3,Mahnaz,Goli,left,Mahnaz,0.648873199999969,Right,same,sub1
AbHa,HF,0,Abbas,Hasan,left,Abbas,0.919260000000008,Right,same,sub1
AbHa,HF,1,Abbas,Hasan,right,Hasan,0.739743499999975,Right,same,sub1
MahGol,HF,1,Mahnaz,Goli,left,Mahnaz,0.818552100000034,Right,same,sub1
AbHa,HF,-2,Abbas,Hasan,left,Abbas,0.578359400000011,Right,same,sub1
MahGol,HF,0,Mahnaz,Goli,left,Mahnaz,0.514037799999983,Right,same,sub1
AbHa,HF,3,Abbas,Hasan,right,Hasan,1.42588429999995,Right,same,sub1
MahGol,HF,0,Mahnaz,Goli,left,Mahnaz,0.694738700000016,Right,same,sub1
AbHa,HF,-1,Abbas,Hasan,left,Abbas,1.30059399999999,Right,same,sub1
MahGol,HF,-3,Mahnaz,Goli,left,Mahnaz,0.497471899999994,Right,same,sub1
MahGol,HF,-2,Mahnaz,Goli,left,Mahnaz,0.570709700000009,Right,same,sub1
MahGol,HF,3,Mahnaz,Goli,left,Mahnaz,1.11955410000002,Right,same,sub1
AbHa,HF,0,Abbas,Hasan,left,Abbas,2.33582480000001,Right,same,sub1
MahGol,HF,2,Mahnaz,Goli,right,Goli,0.861650800000007,Right,same,sub1
AbHa,HF,0,Abbas,Hasan,right,Hasan,1.50320619999997,Right,same,sub1
MahGol,HF,-2,Mahnaz,Goli,left,Mahnaz,0.651029599999958,Right,same,sub1
AbHa,HF,-3,Abbas,Hasan,left,Abbas,0.619208700000001,Right,same,sub1
MahGol,HF,0,Mahnaz,Goli,left,Mahnaz,0.749006299999962,Right,same,sub1
AbHa,HF,3,Abbas,Hasan,right,Hasan,1.05017850000002,Right,same,sub1
AbHa,HF,1,Abbas,Hasan,left,Abbas,1.00690950000001,Right,same,sub1
AbHa,HF,-2,Abbas,Hasan,left,Abbas,0.605169100000012,Right,same,sub1
MahGol,HF,-1,Mahnaz,Goli,left,Mahnaz,0.577375800000027,Right,same,sub1
AbHa,HF,-1,Abbas,Hasan,left,Abbas,0.649663999999973,Right,same,sub1
AbHa,HF,2,Abbas,Hasan,right,Hasan,0.566858000000025,Right,same,sub1
MahGol,HF,2,Mahnaz,Goli,left,Mahnaz,0.822157000000004,Right,same,sub1
AbHa,HF,-2,Abbas,Hasan,right,Hasan,1.15503649999999,Right,same,sub1
AbHa,HF,2,Abbas,Hasan,right,Hasan,0.715122600000029,Right,same,sub1
MahGol,HF,-1,Mahnaz,Goli,left,Mahnaz,0.86676749999998,Right,same,sub1
AbHa,HF,2,Abbas,Hasan,right,Hasan,0.871541900000011,Right,same,sub1
AbHa,HF,1,Abbas,Hasan,left,Abbas,0.653066800000033,Right,same,sub1
MahGol,HF,-3,Mahnaz,Goli,left,Mahnaz,0.752074900000025,Right,same,sub1
AbHa,HF,-3,Abbas,Hasan,left,Abbas,2.30826379999996,Right,same,sub1
MahGol,HF,0,Mahnaz,Goli,right,Goli,0.800804400000004,Right,same,sub1
AbHa,HF,-2,Abbas,Hasan,left,Abbas,0.461349799999994,Right,same,sub1
MahGol,HF,1,Mahnaz,Goli,right,Goli,0.966671600000041,Right,same,sub1
AbHa,HF,-2,Abbas,Hasan,left,Abbas,1.7025726,Right,same,sub1
MahGol,HF,-3,Mahnaz,Goli,left,Mahnaz,0.804825999999991,Right,same,sub1
MahGol,HF,3,Mahnaz,Goli,right,Goli,0.758252700000014,Right,same,sub1
AbHa,HF,0,Abbas,Hasan,right,Hasan,1.12224889999999,Right,same,sub1
AbHa,HF,3,Abbas,Hasan,left,Abbas,0.900534199999981,Right,same,sub1
AbHa,HF,-1,Abbas,Hasan,left,Abbas,0.662626499999988,Right,same,sub1
AbHa,HF,1,Abbas,Hasan,right,Hasan,0.600847700000031,Right,same,sub1
MahGol,HF,0,Mahnaz,Goli,right,Goli,0.856815099999949,Right,same,sub1
AbHa,HF,0,Abbas,Hasan,right,Hasan,1.30576559999997,Right,same,sub1
AbHa,HF,2,Abbas,Hasan,right,Hasan,2.1046139,Right,same,sub1
AbHa,HF,0,Abbas,Hasan,right,Hasan,2.39042049999989,Right,same,sub1
AbHa,HF,2,Abbas,Hasan,right,Hasan,2.29866389999995,Right,same,sub1
MahGol,HF,-1,Mahnaz,Goli,left,Mahnaz,0.527018699999985,Right,same,sub1
MahGol,HF,1,Mahnaz,Goli,left,Mahnaz,0.660092400000053,Right,same,sub1
MahGol,HF,-3,Mahnaz,Goli,left,Mahnaz,0.647623299999964,Right,same,sub1
AbHa,HF,-3,Abbas,Hasan,right,Hasan,1.91332779999993,Right,same,sub1
AbHa,HF,-1,Abbas,Hasan,left,Abbas,0.638877999999977,Right,same,sub1
MahGol,HF,-2,Mahnaz,Goli,left,Mahnaz,0.654817800000046,Right,same,sub1
MahGol,HF,1,Mahnaz,Goli,left,Mahnaz,0.816279000000009,Right,same,sub1
AbHa,HF,3,Abbas,Hasan,left,Abbas,2.10002739999993,Right,same,sub1
AbHa,HF,1,Abbas,Hasan,left,Abbas,0.371457599999985,Right,same,sub1
AbHa,HF,2,Abbas,Hasan,right,Hasan,0.64851120000003,Right,same,sub1
MahGol,HF,-1,Mahnaz,Goli,left,Mahnaz,0.711369500000046,Right,same,sub1
MahGol,HF,2,Mahnaz,Goli,right,Goli,1.06065320000005,Right,same,sub1
MahGol,HF,0,Mahnaz,Goli,right,Goli,1.27562420000004,Right,same,sub1
MahGol,HF,-1,Mahnaz,Goli,right,Goli,1.05629349999992,Right,same,sub1
AbHa,HF,3,Abbas,Hasan,right,Hasan,0.946055699999988,Right,same,sub1
MahGol,HF,-2,Mahnaz,Goli,left,Mahnaz,0.415689199999974,Right,same,sub1
MahGol,HF,3,Mahnaz,Goli,right,Goli,0.805430099999967,Right,same,sub1
MahGol,HF,1,Mahnaz,Goli,left,Mahnaz,0.964254200000028,Right,same,sub1
MahGol,HF,1,Mahnaz,Goli,left,Mahnaz,0.562842100000012,Right,same,sub1
AbHa,HF,2,Abbas,Hasan,right,Hasan,0.48075300000005,Right,same,sub1
AbHa,HF,0,Abbas,Hasan,left,Abbas,0.486144399999944,Right,same,sub1
MahGol,HF,-1,Mahnaz,Goli,left,Mahnaz,0.476044399999978,Right,same,sub1
MahGol,HF,-1,Mahnaz,Goli,left,Mahnaz,1.50183519999996,Right,same,sub1
MahGol,HF,2,Mahnaz,Goli,left,Mahnaz,0.794964199999981,Right,same,sub1
MahGol,HF,-2,Mahnaz,Goli,left,Mahnaz,0.463309900000013,Right,same,sub1
MahGol,IF,0,Goli,Mahnaz,left,Goli,0.6046211,Left,same,sub1
AbHa,IF,2,Hasan,Abbas,left,Hasan,0.6511043,Left,same,sub1
AbHa,IF,-2,Hasan,Abbas,right,Abbas,0.367255800000001,Left,same,sub1
AbHa,IF,0,Hasan,Abbas,right,Abbas,0.544393299999999,Left,same,sub1
MahGol,IF,1,Goli,Mahnaz,left,Goli,0.483159699999998,Left,same,sub1
MahGol,IF,2,Goli,Mahnaz,left,Goli,0.620089800000002,Left,same,sub1
MahGol,IF,-3,Goli,Mahnaz,right,Mahnaz,0.421110500000001,Left,same,sub1
MahGol,IF,1,Goli,Mahnaz,left,Goli,0.287421399999999,Left,same,sub1
AbHa,IF,-3,Hasan,Abbas,right,Abbas,0.6119466,Left,same,sub1
MahGol,IF,3,Goli,Mahnaz,left,Goli,0.332583799999998,Left,same,sub1
AbHa,IF,2,Hasan,Abbas,left,Hasan,0.685353899999999,Left,same,sub1
MahGol,IF,1,Goli,Mahnaz,left,Goli,0.807853399999999,Left,same,sub1
AbHa,IF,-1,Hasan,Abbas,right,Abbas,0.259141300000003,Left,same,sub1
AbHa,IF,-2,Hasan,Abbas,right,Abbas,0.3464259,Left,same,sub1
AbHa,IF,-1,Hasan,Abbas,right,Abbas,0.221472499999997,Left,same,sub1
MahGol,IF,2,Goli,Mahnaz,left,Goli,0.224267300000001,Left,same,sub1
MahGol,IF,3,Goli,Mahnaz,left,Goli,0.297019300000002,Left,same,sub1
MahGol,IF,-1,Goli,Mahnaz,right,Mahnaz,0.283571899999998,Left,same,sub1
MahGol,IF,-3,Goli,Mahnaz,right,Mahnaz,0.248925900000003,Left,same,sub1
MahGol,IF,-3,Goli,Mahnaz,right,Mahnaz,0.210226300000002,Left,same,sub1
MahGol,IF,-3,Goli,Mahnaz,right,Mahnaz,0.112987600000004,Left,same,sub1
AbHa,IF,-3,Hasan,Abbas,right,Abbas,0.335574699999995,Left,same,sub1
MahGol,IF,-1,Goli,Mahnaz,right,Mahnaz,0.950504299999999,Left,same,sub1
MahGol,IF,1,Goli,Mahnaz,left,Goli,0.202267800000001,Left,same,sub1
AbHa,IF,2,Hasan,Abbas,left,Hasan,1.121448,Left,same,sub1
AbHa,IF,1,Hasan,Abbas,right,Abbas,0.662729300000002,Left,same,sub1
AbHa,IF,2,Hasan,Abbas,left,Hasan,0.438440499999999,Left,same,sub1
AbHa,IF,-2,Hasan,Abbas,right,Abbas,0.405952200000002,Left,same,sub1
MahGol,IF,1,Goli,Mahnaz,left,Goli,0.336816299999995,Left,same,sub1
MahGol,IF,-2,Goli,Mahnaz,right,Mahnaz,0.745677200000003,Left,same,sub1
MahGol,IF,2,Goli,Mahnaz,left,Goli,0.390073299999997,Left,same,sub1
AbHa,IF,-2,Hasan,Abbas,right,Abbas,0.44068990000001,Left,same,sub1
MahGol,IF,-3,Goli,Mahnaz,right,Mahnaz,1.96168280000001,Left,same,sub1
AbHa,IF,3,Hasan,Abbas,left,Hasan,1.62469040000001,Left,same,sub1
AbHa,IF,3,Hasan,Abbas,left,Hasan,0.212182999999996,Left,same,sub1
AbHa,IF,3,Hasan,Abbas,left,Hasan,0.215555999999992,Left,same,sub1
AbHa,IF,-2,Hasan,Abbas,right,Abbas,0.355510099999989,Left,same,sub1
MahGol,IF,-2,Goli,Mahnaz,right,Mahnaz,0.290580600000013,Left,same,sub1
AbHa,IF,-3,Hasan,Abbas,right,Abbas,0.353362399999995,Left,same,sub1
AbHa,IF,1,Hasan,Abbas,right,Abbas,0.206847600000003,Left,same,sub1
MahGol,IF,3,Goli,Mahnaz,left,Goli,0.348667000000006,Left,same,sub1
AbHa,IF,-1,Hasan,Abbas,right,Abbas,0.421793699999995,Left,same,sub1
MahGol,IF,3,Goli,Mahnaz,left,Goli,0.231359600000005,Left,same,sub1
AbHa,IF,0,Hasan,Abbas,right,Abbas,0.734244700000005,Left,same,sub1
AbHa,IF,-1,Hasan,Abbas,right,Abbas,0.195275499999994,Left,same,sub1
AbHa,IF,2,Hasan,Abbas,right,Abbas,0.179387800000001,Left,same,sub1
MahGol,IF,0,Goli,Mahnaz,left,Goli,0.534449199999997,Left,same,sub1
MahGol,IF,0,Goli,Mahnaz,left,Goli,0.882599299999995,Left,same,sub1
AbHa,IF,0,Hasan,Abbas,right,Abbas,0.252766399999999,Left,same,sub1
AbHa,IF,1,Hasan,Abbas,right,Abbas,1.01187329999999,Left,same,sub1
MahGol,IF,2,Goli,Mahnaz,left,Goli,0.581354599999997,Left,same,sub1
AbHa,IF,-3,Hasan,Abbas,right,Abbas,0.379841400000004,Left,same,sub1
AbHa,IF,1,Hasan,Abbas,left,Hasan,0.713794899999996,Left,same,sub1
MahGol,IF,-2,Goli,Mahnaz,right,Mahnaz,0.385631099999998,Left,same,sub1
AbHa,IF,2,Hasan,Abbas,left,Hasan,0.413595299999997,Left,same,sub1
AbHa,IF,-2,Hasan,Abbas,right,Abbas,0.303341200000006,Left,same,sub1
MahGol,IF,-2,Goli,Mahnaz,right,Mahnaz,0.606727799999987,Left,same,sub1
MahGol,IF,-2,Goli,Mahnaz,right,Mahnaz,0.685855500000002,Left,same,sub1
MahGol,IF,-1,Goli,Mahnaz,right,Mahnaz,0.364518099999998,Left,same,sub1
AbHa,IF,0,Hasan,Abbas,left,Hasan,0.530979699999989,Left,same,sub1
AbHa,IF,3,Hasan,Abbas,left,Hasan,0.416313200000019,Left,same,sub1
AbHa,IF,1,Hasan,Abbas,left,Hasan,0.297683500000005,Left,same,sub1
MahGol,IF,-2,Goli,Mahnaz,right,Mahnaz,0.327346899999981,Left,same,sub1
AbHa,IF,0,Hasan,Abbas,right,Abbas,2.32753650000001,Left,same,sub1
MahGol,IF,-3,Goli,Mahnaz,right,Mahnaz,0.323417699999993,Left,same,sub1
MahGol,IF,-1,Goli,Mahnaz,right,Mahnaz,0.504391300000009,Left,same,sub1
MahGol,IF,-1,Goli,Mahnaz,right,Mahnaz,0.392198100000002,Left,same,sub1
AbHa,IF,-2,Hasan,Abbas,right,Abbas,0.2820514,Left,same,sub1
MahGol,IF,1,Goli,Mahnaz,left,Goli,0.425003799999985,Left,same,sub1
AbHa,IF,3,Hasan,Abbas,left,Hasan,0.141074099999997,Left,same,sub1
AbHa,IF,-3,Hasan,Abbas,right,Abbas,0.360811100000006,Left,same,sub1
MahGol,IF,1,Goli,Mahnaz,left,Goli,0.395584599999978,Left,same,sub1
AbHa,IF,3,Hasan,Abbas,left,Hasan,0.193187299999977,Left,same,sub1
AbHa,IF,0,Hasan,Abbas,right,Abbas,0.323254399999996,Left,same,sub1
MahGol,IF,2,Goli,Mahnaz,left,Goli,0.406382399999984,Left,same,sub1
MahGol,IF,-2,Goli,Mahnaz,right,Mahnaz,0.369101599999993,Left,same,sub1
MahGol,IF,0,Goli,Mahnaz,left,Goli,0.779596400000003,Left,same,sub1
MahGol,IF,3,Goli,Mahnaz,left,Goli,0.292377399999992,Left,same,sub1
AbHa,IF,-3,Hasan,Abbas,right,Abbas,0.492715900000007,Left,same,sub1
MahGol,IF,-1,Goli,Mahnaz,right,Mahnaz,0.420568799999984,Left,same,sub1
MahGol,IF,-2,Goli,Mahnaz,right,Mahnaz,0.487700200000006,Left,same,sub1
MahGol,IF,0,Goli,Mahnaz,left,Goli,0.670476400000013,Left,same,sub1
AbHa,IF,2,Hasan,Abbas,left,Hasan,0.347364900000002,Left,same,sub1
AbHa,IF,-1,Hasan,Abbas,left,Hasan,0.224041800000009,Left,same,sub1
MahGol,IF,0,Goli,Mahnaz,left,Goli,0.690275000000014,Left,same,sub1
AbHa,IF,3,Hasan,Abbas,left,Hasan,0.246949999999998,Left,same,sub1
MahGol,IF,1,Goli,Mahnaz,right,Mahnaz,0.311893400000002,Left,same,sub1
AbHa,IF,-3,Hasan,Abbas,right,Abbas,0.247635599999995,Left,same,sub1
AbHa,IF,1,Hasan,Abbas,left,Hasan,0.370990199999994,Left,same,sub1
AbHa,IF,-1,Hasan,Abbas,right,Abbas,0.524358299999989,Left,same,sub1
MahGol,IF,-3,Goli,Mahnaz,right,Mahnaz,0.415532499999983,Left,same,sub1
AbHa,IF,-1,Hasan,Abbas,right,Abbas,0.506916499999988,Left,same,sub1
MahGol,IF,3,Goli,Mahnaz,left,Goli,0.305644300000012,Left,same,sub1
AbHa,IF,0,Hasan,Abbas,right,Abbas,0.977224000000007,Left,same,sub1
MahGol,IF,-1,Goli,Mahnaz,right,Mahnaz,0.373647099999999,Left,same,sub1
MahGol,IF,2,Goli,Mahnaz,left,Goli,0.344434300000017,Left,same,sub1
MahGol,IF,-3,Goli,Mahnaz,right,Mahnaz,0.237026600000007,Left,same,sub1
AbHa,IF,3,Hasan,Abbas,left,Hasan,0.382147199999991,Left,same,sub1
AbHa,IF,-1,Hasan,Abbas,right,Abbas,0.381826000000018,Left,same,sub1
AbHa,IF,-3,Hasan,Abbas,right,Abbas,0.684915099999984,Left,same,sub1
MahGol,IF,-1,Goli,Mahnaz,left,Goli,1.0631224,Left,same,sub1
MahGol,IF,0,Goli,Mahnaz,right,Mahnaz,0.361824400000017,Left,same,sub1
AbHa,IF,0,Hasan,Abbas,right,Abbas,0.630691299999995,Left,same,sub1
MahGol,IF,2,Goli,Mahnaz,left,Goli,0.267505499999999,Left,same,sub1
MahGol,IF,3,Goli,Mahnaz,left,Goli,0.608782700000006,Left,same,sub1
MahGol,IF,0,Goli,Mahnaz,left,Goli,0.626477300000005,Left,same,sub1
AbHa,IF,2,Hasan,Abbas,left,Hasan,0.325860800000015,Left,same,sub1
MahGol,IF,3,Goli,Mahnaz,left,Goli,0.742138799999992,Left,same,sub1
AbHa,IF,1,Hasan,Abbas,right,Abbas,0.227068099999997,Left,same,sub1
AbHa,IF,-2,Hasan,Abbas,right,Abbas,0.311694899999992,Left,same,sub1
AbHa,IF,1,Hasan,Abbas,right,Abbas,0.358045900000008,Left,same,sub1
MahGol,IF,2,Goli,Mahnaz,left,Goli,0.200714599999998,Left,same,sub1
AbHa,IF,2,Hasan,Abbas,left,Hasan,0.537707100000034,Right,same,sub1
AbHa,IF,3,Hasan,Abbas,left,Hasan,0.262931200000025,Right,same,sub1
AbHa,IF,3,Hasan,Abbas,left,Hasan,0.396252199999992,Right,same,sub1
AbHa,IF,0,Hasan,Abbas,right,Abbas,0.188011899999992,Right,same,sub1
MahGol,IF,0,Goli,Mahnaz,left,Goli,0.580635499999971,Right,same,sub1
MahGol,IF,3,Goli,Mahnaz,left,Goli,0.56178170000004,Right,same,sub1
MahGol,IF,-3,Goli,Mahnaz,right,Mahnaz,0.334412099999952,Right,same,sub1
AbHa,IF,0,Hasan,Abbas,left,Hasan,0.366083899999978,Right,same,sub1
AbHa,IF,-2,Hasan,Abbas,right,Abbas,0.388762799999995,Right,same,sub1
MahGol,IF,0,Goli,Mahnaz,left,Goli,0.77149639999999,Right,same,sub1
MahGol,IF,-1,Goli,Mahnaz,right,Mahnaz,0.253815799999984,Right,same,sub1
MahGol,IF,3,Goli,Mahnaz,left,Goli,0.168580300000031,Right,same,sub1
MahGol,IF,1,Goli,Mahnaz,left,Goli,0.223838599999965,Right,same,sub1
MahGol,IF,2,Goli,Mahnaz,left,Goli,0.174786499999982,Right,same,sub1
MahGol,IF,-3,Goli,Mahnaz,right,Mahnaz,0.406337099999973,Right,same,sub1
MahGol,IF,-2,Goli,Mahnaz,right,Mahnaz,0.328056600000025,Right,same,sub1
MahGol,IF,2,Goli,Mahnaz,left,Goli,0.376164899999992,Right,same,sub1
MahGol,IF,0,Goli,Mahnaz,left,Goli,0.483459699999969,Right,same,sub1
AbHa,IF,-2,Hasan,Abbas,right,Abbas,0.505141600000002,Right,same,sub1
MahGol,IF,-3,Goli,Mahnaz,right,Mahnaz,0.585696200000029,Right,same,sub1
MahGol,IF,0,Goli,Mahnaz,left,Goli,0.475487999999984,Right,same,sub1
MahGol,IF,-1,Goli,Mahnaz,right,Mahnaz,0.350794399999984,Right,same,sub1
AbHa,IF,0,Hasan,Abbas,right,Abbas,0.280051399999991,Right,same,sub1
AbHa,IF,-1,Hasan,Abbas,right,Abbas,0.234852900000021,Right,same,sub1
MahGol,IF,-2,Goli,Mahnaz,right,Mahnaz,0.588615400000037,Right,same,sub1
MahGol,IF,-2,Goli,Mahnaz,right,Mahnaz,0.359258699999998,Right,same,sub1
AbHa,IF,1,Hasan,Abbas,right,Abbas,1.46165720000005,Right,same,sub1
MahGol,IF,1,Goli,Mahnaz,left,Goli,0.636751599999968,Right,same,sub1
MahGol,IF,-1,Goli,Mahnaz,right,Mahnaz,0.314741600000048,Right,same,sub1
AbHa,IF,3,Hasan,Abbas,left,Hasan,0.351432699999975,Right,same,sub1
AbHa,IF,-3,Hasan,Abbas,right,Abbas,0.631172300000003,Right,same,sub1
AbHa,IF,-1,Hasan,Abbas,right,Abbas,0.370204400000034,Right,same,sub1
MahGol,IF,1,Goli,Mahnaz,left,Goli,0.801640199999952,Right,same,sub1
MahGol,IF,3,Goli,Mahnaz,left,Goli,0.268094599999984,Right,same,sub1
AbHa,IF,1,Hasan,Abbas,left,Hasan,0.675169100000005,Right,same,sub1
MahGol,IF,2,Goli,Mahnaz,left,Goli,0.489080399999978,Right,same,sub1
MahGol,IF,-1,Goli,Mahnaz,left,Goli,1.07127450000002,Right,same,sub1
MahGol,IF,-1,Goli,Mahnaz,right,Mahnaz,0.237802600000009,Right,same,sub1
MahGol,IF,0,Goli,Mahnaz,right,Mahnaz,0.00044950000000199,Right,same,sub1
AbHa,IF,2,Hasan,Abbas,left,Hasan,0.591043099999979,Right,same,sub1
MahGol,IF,3,Goli,Mahnaz,left,Goli,0.33606420000001,Right,same,sub1
MahGol,IF,2,Goli,Mahnaz,left,Goli,0.6761166,Right,same,sub1
MahGol,IF,3,Goli,Mahnaz,left,Goli,0.203964199999973,Right,same,sub1
MahGol,IF,0,Goli,Mahnaz,left,Goli,0.435119600000007,Right,same,sub1
MahGol,IF,-2,Goli,Mahnaz,right,Mahnaz,0.215636700000005,Right,same,sub1
MahGol,IF,-2,Goli,Mahnaz,right,Mahnaz,0.198920299999997,Right,same,sub1
AbHa,IF,-2,Hasan,Abbas,right,Abbas,0.446798299999955,Right,same,sub1
AbHa,IF,0,Hasan,Abbas,right,Abbas,1.22125110000002,Right,same,sub1
AbHa,IF,-2,Hasan,Abbas,right,Abbas,0.277656400000012,Right,same,sub1
MahGol,IF,-3,Goli,Mahnaz,right,Mahnaz,0.325400400000035,Right,same,sub1
AbHa,IF,-3,Hasan,Abbas,right,Abbas,0.194303500000046,Right,same,sub1
MahGol,IF,-3,Goli,Mahnaz,right,Mahnaz,0.259653900000046,Right,same,sub1
AbHa,IF,0,Hasan,Abbas,right,Abbas,0.531833500000005,Right,same,sub1
AbHa,IF,3,Hasan,Abbas,left,Hasan,0.238868300000036,Right,same,sub1
AbHa,IF,1,Hasan,Abbas,left,Hasan,0.433417299999974,Right,same,sub1
AbHa,IF,3,Hasan,Abbas,left,Hasan,0.282892299999958,Right,same,sub1
